route,date,daytype,rides
77,02/13/2024,W,14129
77,02/14/2024,W,13958
77,02/15/2024,W,13804
77,02/16/2024,W,13000
77,02/17/2024,A,8667
77,02/18/2024,U,7011
77,02/19/2024,W,10088
77,02/20/2024,W,13924
77,02/21/2024,W,14090
77,02/22/2024,W,14086
77,02/23/2024,W,12969
77,02/24/2024,A,8794
77,02/25/2024,U,7175
77,02/26/2024,W,13060
77,02/27/2024,W,13913
77,02/28/2024,W,13517
77,02/29/2024,W,13824
78,02/01/2024,W,5639
78,02/02/2024,W,4755
78,02/03/2024,A,2995
78,02/04/2024,U,2662
78,02/05/2024,W,5351
78,02/06/2024,W,5365
78,02/07/2024,W,5384
78,02/08/2024,W,5354
78,02/09/2024,W,4758
78,02/10/2024,A,3210
78,02/11/2024,U,2725
78,02/12/2024,W,5132
78,02/13/2024,W,5556
78,02/14/2024,W,5959
78,02/15/2024,W,5241
78,02/16/2024,W,4830
78,02/17/2024,A,2925
78,02/18/2024,U,2610
78,02/19/2024,W,3880
78,02/20/2024,W,5519
78,02/21/2024,W,5718
78,02/22/2024,W,5393
78,02/23/2024,W,4806
78,02/24/2024,A,3022
78,02/25/2024,U,2829
78,02/26/2024,W,5251
78,02/27/2024,W,5559
78,02/28/2024,W,5396
78,02/29/2024,W,5291
79,02/01/2024,W,15421
79,02/02/2024,W,15270
79,02/03/2024,A,11526
79,02/04/2024,U,9027
79,02/05/2024,W,13778
79,02/06/2024,W,15788
79,02/07/2024,W,14138
79,02/08/2024,W,14907
79,02/09/2024,W,13546
79,02/10/2024,A,11575
79,02/11/2024,U,8822
79,02/12/2024,W,12962
79,02/13/2024,W,14328
79,02/14/2024,W,14355
79,02/15/2024,W,13548
79,02/16/2024,W,13848
79,02/17/2024,A,10950
79,02/18/2024,U,8608
79,02/19/2024,W,11067
79,02/20/2024,W,15901
79,02/21/2024,W,14979
79,02/22/2024,W,15324
79,02/23/2024,W,14036
79,02/24/2024,A,10292
79,02/25/2024,U,8419
79,02/26/2024,W,14182
79,02/27/2024,W,15198
79,02/28/2024,W,13716
79,02/29/2024,W,13742
8,02/01/2024,W,18102
8,02/02/2024,W,17183
8,02/03/2024,A,12751
8,02/04/2024,U,8389
8,02/05/2024,W,16105
8,02/06/2024,W,17490
8,02/07/2024,W,17844
8,02/08/2024,W,17148
8,02/09/2024,W,15631
8,02/10/2024,A,11895
8,02/11/2024,U,8720
8,02/12/2024,W,15883
8,02/13/2024,W,18083
8,02/14/2024,W,18225
8,02/15/2024,W,17030
8,02/16/2024,W,16216
8,02/17/2024,A,11120
8,02/18/2024,U,8380
8,02/19/2024,W,14029
8,02/20/2024,W,17499
8,02/21/2024,W,17948
8,02/22/2024,W,17860
8,02/23/2024,W,16556
8,02/24/2024,A,11276
8,02/25/2024,U,8526
8,02/26/2024,W,16159
8,02/27/2024,W,17184
8,02/28/2024,W,16382
8,02/29/2024,W,17652
80,02/01/2024,W,8393
80,02/02/2024,W,7903
80,02/03/2024,A,5275
80,02/04/2024,U,3987
80,02/05/2024,W,7607
80,02/06/2024,W,7685
80,02/07/2024,W,8401
80,02/08/2024,W,7996
80,02/09/2024,W,6942
80,02/10/2024,A,5145
80,02/11/2024,U,4173
80,02/12/2024,W,7648
80,02/13/2024,W,8516
80,02/14/2024,W,8350
80,02/15/2024,W,8155
80,02/16/2024,W,7651
80,02/17/2024,A,5067
80,02/18/2024,U,4121
80,02/19/2024,W,5976
80,02/20/2024,W,8198
80,02/21/2024,W,7930
80,02/22/2024,W,8540
80,02/23/2024,W,8057
80,02/24/2024,A,4949
80,02/25/2024,U,4001
80,02/26/2024,W,7895
80,02/27/2024,W,8247
80,02/28/2024,W,7930
80,02/29/2024,W,8235
81,02/01/2024,W,9295
81,02/02/2024,W,8603
81,02/03/2024,A,6383
81,02/04/2024,U,5346
81,02/05/2024,W,8432
81,02/06/2024,W,9158
81,02/07/2024,W,9032
81,02/08/2024,W,8928
81,02/09/2024,W,8039
81,02/10/2024,A,6642
81,02/11/2024,U,5771
81,02/12/2024,W,8299
81,02/13/2024,W,8674
81,02/14/2024,W,9075
81,02/15/2024,W,8774
81,02/16/2024,W,8544
81,02/17/2024,A,6265
81,02/18/2024,U,5115
81,02/19/2024,W,7202
81,02/20/2024,W,9472
81,02/21/2024,W,9214
81,02/22/2024,W,9145
81,02/23/2024,W,8500
81,02/24/2024,A,6440
81,02/25/2024,U,5188
81,02/26/2024,W,8457
81,02/27/2024,W,8639
81,02/28/2024,W,8143
81,02/29/2024,W,8781
81W,02/01/2024,W,1298
81W,02/02/2024,W,1353
81W,02/03/2024,A,710
81W,02/04/2024,U,496
81W,02/05/2024,W,1280
81W,02/06/2024,W,1469
81W,02/07/2024,W,1418
81W,02/08/2024,W,1405
81W,02/09/2024,W,1377
81W,02/10/2024,A,619
81W,02/11/2024,U,504
81W,02/12/2024,W,1372
81W,02/13/2024,W,1507
81W,02/14/2024,W,1446
81W,02/15/2024,W,1379
81W,02/16/2024,W,1291
81W,02/17/2024,A,625
81W,02/18/2024,U,508
81W,02/19/2024,W,1078
81W,02/20/2024,W,1547
81W,02/21/2024,W,1687
81W,02/22/2024,W,1575
81W,02/23/2024,W,1436
81W,02/24/2024,A,636
81W,02/25/2024,U,562
81W,02/26/2024,W,1452
81W,02/27/2024,W,1567
81W,02/28/2024,W,1357
81W,02/29/2024,W,1520
82,02/01/2024,W,12789
82,02/02/2024,W,12134
82,02/03/2024,A,7739
82,02/04/2024,U,5649
82,02/05/2024,W,12156
82,02/06/2024,W,12265
82,02/07/2024,W,12968
82,02/08/2024,W,12512
82,02/09/2024,W,9910
82,02/10/2024,A,7794
82,02/11/2024,U,5578
82,02/12/2024,W,10010
82,02/13/2024,W,12148
82,02/14/2024,W,12486
82,02/15/2024,W,12449
82,02/16/2024,W,11674
82,02/17/2024,A,7106
82,02/18/2024,U,5577
82,02/19/2024,W,9364
82,02/20/2024,W,12351
82,02/21/2024,W,12229
82,02/22/2024,W,12507
82,02/23/2024,W,11494
82,02/24/2024,A,7263
82,02/25/2024,U,5674
82,02/26/2024,W,12449
82,02/27/2024,W,12501
82,02/28/2024,W,11096
82,02/29/2024,W,12418
84,02/01/2024,W,2996
84,02/02/2024,W,2730
84,02/03/2024,A,1200
84,02/04/2024,U,957
84,02/05/2024,W,2901
84,02/06/2024,W,2795
84,02/07/2024,W,2976
84,02/08/2024,W,2857
84,02/09/2024,W,2072
84,02/10/2024,A,1126
84,02/11/2024,U,866
84,02/12/2024,W,2747
84,02/13/2024,W,3011
84,02/14/2024,W,2950
84,02/15/2024,W,3002
84,02/16/2024,W,2791
84,02/17/2024,A,1025
84,02/18/2024,U,861
84,02/19/2024,W,1773
84,02/20/2024,W,3056
84,02/21/2024,W,2877
84,02/22/2024,W,3062
84,02/23/2024,W,2731
84,02/24/2024,A,1040
84,02/25/2024,U,839
84,02/26/2024,W,2820
84,02/27/2024,W,3293
84,02/28/2024,W,2755
84,02/29/2024,W,2845
85,02/01/2024,W,8553
85,02/02/2024,W,8010
85,02/03/2024,A,4983
85,02/04/2024,U,3877
85,02/05/2024,W,8344
85,02/06/2024,W,8429
85,02/07/2024,W,8378
85,02/08/2024,W,8169
85,02/09/2024,W,7372
85,02/10/2024,A,5885
85,02/11/2024,U,4564
85,02/12/2024,W,7748
85,02/13/2024,W,8400
85,02/14/2024,W,8483
85,02/15/2024,W,8010
85,02/16/2024,W,7600
85,02/17/2024,A,4946
85,02/18/2024,U,4147
85,02/19/2024,W,6177
85,02/20/2024,W,8389
85,02/21/2024,W,8404
85,02/22/2024,W,7928
85,02/23/2024,W,7669
85,02/24/2024,A,4809
85,02/25/2024,U,4513
85,02/26/2024,W,7834
85,02/27/2024,W,8500
85,02/28/2024,W,7698
85,02/29/2024,W,7704
85A,02/01/2024,W,421
85A,02/02/2024,W,386
85A,02/03/2024,A,301
85A,02/05/2024,W,367
85A,02/06/2024,W,460
85A,02/07/2024,W,380
85A,02/08/2024,W,392
85A,02/09/2024,W,441
85A,02/10/2024,A,284
85A,02/12/2024,W,364
85A,02/13/2024,W,410
85A,02/14/2024,W,425
85A,02/15/2024,W,432
85A,02/16/2024,W,450
85A,02/17/2024,A,241
85A,02/19/2024,W,366
85A,02/20/2024,W,449
85A,02/21/2024,W,440
85A,02/22/2024,W,449
85A,02/23/2024,W,466
85A,02/24/2024,A,257
85A,02/26/2024,W,466
85A,02/27/2024,W,493
85A,02/28/2024,W,434
85A,02/29/2024,W,402
86,02/01/2024,W,2168
86,02/02/2024,W,1760
86,02/05/2024,W,2151
86,02/06/2024,W,2168
86,02/07/2024,W,2063
86,02/08/2024,W,2246
86,02/09/2024,W,1135
86,02/12/2024,W,2136
86,02/13/2024,W,2291
86,02/14/2024,W,2247
86,02/15/2024,W,2041
86,02/16/2024,W,1634
86,02/19/2024,W,830
86,02/20/2024,W,2146
86,02/21/2024,W,2081
86,02/22/2024,W,2288
86,02/23/2024,W,1710
86,02/26/2024,W,2222
86,02/27/2024,W,2163
86,02/28/2024,W,1951
86,02/29/2024,W,2149
87,02/01/2024,W,6979
87,02/02/2024,W,6830
87,02/03/2024,A,4500
87,02/04/2024,U,3275
87,02/05/2024,W,6443
87,02/06/2024,W,6089
87,02/07/2024,W,6627
87,02/08/2024,W,6584
87,02/09/2024,W,6135
87,02/10/2024,A,4480
87,02/11/2024,U,3205
87,02/12/2024,W,5998
87,02/13/2024,W,6790
87,02/14/2024,W,6552
87,02/15/2024,W,6187
87,02/16/2024,W,6041
87,02/17/2024,A,4002
87,02/18/2024,U,2971
87,02/19/2024,W,4374
87,02/20/2024,W,6556
87,02/21/2024,W,6278
87,02/22/2024,W,6686
87,02/23/2024,W,6311
87,02/24/2024,A,3940
87,02/25/2024,U,3238
87,02/26/2024,W,6283
87,02/27/2024,W,6156
87,02/28/2024,W,5852
87,02/29/2024,W,6334
88,02/01/2024,W,909
88,02/02/2024,W,892
88,02/03/2024,A,357
88,02/04/2024,U,296
88,02/05/2024,W,957
88,02/06/2024,W,928
88,02/07/2024,W,909
88,02/08/2024,W,970
88,02/09/2024,W,805
88,02/10/2024,A,357
88,02/11/2024,U,322
88,02/12/2024,W,843
88,02/13/2024,W,981
88,02/14/2024,W,924
88,02/15/2024,W,964
88,02/16/2024,W,817
88,02/17/2024,A,322
88,02/18/2024,U,291
88,02/19/2024,W,631
88,02/20/2024,W,992
88,02/21/2024,W,986
88,02/22/2024,W,944
88,02/23/2024,W,878
88,02/24/2024,A,304
88,02/25/2024,U,322
88,02/26/2024,W,917
88,02/27/2024,W,1026
88,02/28/2024,W,941
88,02/29/2024,W,882
8A,02/01/2024,W,2145
8A,02/02/2024,W,1850
8A,02/03/2024,A,1626
8A,02/04/2024,U,1099
8A,02/05/2024,W,1857
8A,02/06/2024,W,1921
8A,02/07/2024,W,1904
8A,02/08/2024,W,1924
8A,02/09/2024,W,1647
8A,02/10/2024,A,1535
8A,02/11/2024,U,1121
8A,02/12/2024,W,1848
8A,02/13/2024,W,1780
8A,02/14/2024,W,1802
8A,02/15/2024,W,1920
8A,02/16/2024,W,1728
8A,02/17/2024,A,1313
8A,02/18/2024,U,901
8A,02/19/2024,W,1192
8A,02/20/2024,W,2024
8A,02/21/2024,W,2118
8A,02/22/2024,W,1912
8A,02/23/2024,W,1870
8A,02/24/2024,A,1362
8A,02/25/2024,U,1121
8A,02/26/2024,W,2066
8A,02/27/2024,W,2088
8A,02/28/2024,W,1825
8A,02/29/2024,W,1783
9,02/01/2024,W,14522
9,02/02/2024,W,14699
9,02/03/2024,A,13918
9,02/04/2024,U,11049
9,02/05/2024,W,14899
9,02/06/2024,W,14913
9,02/07/2024,W,14636
9,02/08/2024,W,14258
9,02/09/2024,W,14814
9,02/10/2024,A,13800
9,02/11/2024,U,10911
9,02/12/2024,W,14254
9,02/13/2024,W,15014
9,02/14/2024,W,15264
9,02/15/2024,W,15163
9,02/16/2024,W,13725
9,02/17/2024,A,12725
9,02/18/2024,U,10134
9,02/19/2024,W,10142
9,02/20/2024,W,13813
9,02/21/2024,W,14091
9,02/22/2024,W,15799
9,02/23/2024,W,14114
9,02/24/2024,A,12284
9,02/25/2024,U,10196
9,02/26/2024,W,13919
9,02/27/2024,W,14286
9,02/28/2024,W,13049
9,02/29/2024,W,13512
90,02/01/2024,W,3476
90,02/02/2024,W,3305
90,02/03/2024,A,2399
90,02/04/2024,U,1719
90,02/05/2024,W,2951
90,02/06/2024,W,3283
90,02/07/2024,W,3347
90,02/08/2024,W,3376
90,02/09/2024,W,3577
90,02/10/2024,A,2600
90,02/11/2024,U,1763
90,02/12/2024,W,3443
90,02/13/2024,W,3552
90,02/14/2024,W,3587
90,02/15/2024,W,3382
90,02/16/2024,W,3320
90,02/17/2024,A,2204
90,02/18/2024,U,1710
90,02/19/2024,W,2858
90,02/20/2024,W,3271
90,02/21/2024,W,3546
90,02/22/2024,W,3313
90,02/23/2024,W,3154
90,02/24/2024,A,2215
90,02/25/2024,U,1840
90,02/26/2024,W,3224
90,02/27/2024,W,3271
90,02/28/2024,W,3109
90,02/29/2024,W,3815
91,02/01/2024,W,4459
91,02/02/2024,W,4075
91,02/03/2024,A,2405
91,02/04/2024,U,1736
91,02/05/2024,W,4031
91,02/06/2024,W,4187
91,02/07/2024,W,4236
91,02/08/2024,W,4189
91,02/09/2024,W,3513
91,02/10/2024,A,2623
91,02/11/2024,U,1658
91,02/12/2024,W,3793
91,02/13/2024,W,4056
91,02/14/2024,W,4159
91,02/15/2024,W,3941
91,02/16/2024,W,3857
91,02/17/2024,A,2459
91,02/18/2024,U,1745
91,02/19/2024,W,2929
91,02/20/2024,W,4313
91,02/21/2024,W,4668
91,02/22/2024,W,4126
91,02/23/2024,W,3874
91,02/24/2024,A,2198
91,02/25/2024,U,1977
91,02/26/2024,W,4773
91,02/27/2024,W,4144
91,02/28/2024,W,3904
91,02/29/2024,W,4003
92,02/01/2024,W,5012
92,02/02/2024,W,4533
92,02/03/2024,A,3113
92,02/04/2024,U,2510
92,02/05/2024,W,4591
92,02/06/2024,W,4892
92,02/07/2024,W,5060
92,02/08/2024,W,5017
92,02/09/2024,W,3839
92,02/10/2024,A,3055
92,02/11/2024,U,2496
92,02/12/2024,W,4461
92,02/13/2024,W,5062
92,02/14/2024,W,5269
92,02/15/2024,W,5038
92,02/16/2024,W,4721
92,02/17/2024,A,2905
92,02/18/2024,U,2414
92,02/19/2024,W,3938
92,02/20/2024,W,5050
92,02/21/2024,W,5311
92,02/22/2024,W,4959
92,02/23/2024,W,4710
92,02/24/2024,A,2797
92,02/25/2024,U,2429
92,02/26/2024,W,4599
92,02/27/2024,W,4890
92,02/28/2024,W,4745
92,02/29/2024,W,4674
93,02/01/2024,W,3382
93,02/02/2024,W,3329
93,02/03/2024,A,1610
93,02/05/2024,W,3276
93,02/06/2024,W,3436
93,02/07/2024,W,3341
93,02/08/2024,W,3097
93,02/09/2024,W,2976
93,02/10/2024,A,1551
93,02/12/2024,W,3321
93,02/13/2024,W,3412
93,02/14/2024,W,2914
93,02/15/2024,W,3353
93,02/16/2024,W,3374
93,02/17/2024,A,1436
93,02/19/2024,W,2323
93,02/20/2024,W,3441
93,02/21/2024,W,3404
93,02/22/2024,W,3552
93,02/23/2024,W,3502
93,02/24/2024,A,1464
93,02/26/2024,W,3382
93,02/27/2024,W,3770
93,02/28/2024,W,3397
93,02/29/2024,W,3218
94,02/01/2024,W,8935
94,02/02/2024,W,8739
94,02/03/2024,A,4669
94,02/04/2024,U,3476
94,02/05/2024,W,9457
94,02/06/2024,W,8889
94,02/07/2024,W,9447
94,02/08/2024,W,8720
94,02/09/2024,W,7443
94,02/10/2024,A,5434
94,02/11/2024,U,3461
94,02/12/2024,W,8041
94,02/13/2024,W,8328
94,02/14/2024,W,9266
94,02/15/2024,W,8598
94,02/16/2024,W,8744
94,02/17/2024,A,4156
94,02/18/2024,U,3300
94,02/19/2024,W,5754
94,02/20/2024,W,8748
94,02/21/2024,W,9219
94,02/22/2024,W,8725
94,02/23/2024,W,8959
94,02/24/2024,A,4337
94,02/25/2024,U,3626
94,02/26/2024,W,9021
94,02/27/2024,W,8569
94,02/28/2024,W,8757
94,02/29/2024,W,8676
95,02/01/2024,W,4038
95,02/02/2024,W,3541
95,02/03/2024,A,2672
95,02/04/2024,U,1939
95,02/05/2024,W,3529
95,02/06/2024,W,3994
95,02/07/2024,W,4039
95,02/08/2024,W,3927
95,02/09/2024,W,3712
95,02/10/2024,A,2914
95,02/11/2024,U,2264
95,02/12/2024,W,3238
95,02/13/2024,W,3794
95,02/14/2024,W,3790
95,02/15/2024,W,3408
95,02/16/2024,W,3546
95,02/17/2024,A,2534
95,02/18/2024,U,3631
95,02/19/2024,W,2824
95,02/20/2024,W,3853
95,02/21/2024,W,3582
95,02/22/2024,W,3549
95,02/23/2024,W,3707
95,02/24/2024,A,2514
95,02/25/2024,U,2276
95,02/26/2024,W,4470
95,02/27/2024,W,3558
95,02/28/2024,W,3432
95,02/29/2024,W,3653
96,02/01/2024,W,662
96,02/02/2024,W,787
96,02/05/2024,W,604
96,02/06/2024,W,657
96,02/07/2024,W,798
96,02/08/2024,W,697
96,02/09/2024,W,602
96,02/12/2024,W,628
96,02/13/2024,W,657
96,02/14/2024,W,802
96,02/15/2024,W,689
96,02/16/2024,W,814
96,02/19/2024,W,477
96,02/20/2024,W,694
96,02/21/2024,W,683
96,02/22/2024,W,625
96,02/23/2024,W,684
96,02/26/2024,W,687
96,02/27/2024,W,711
96,02/28/2024,W,653
96,02/29/2024,W,651
97,02/01/2024,W,2196
97,02/02/2024,W,2133
97,02/03/2024,A,1868
97,02/04/2024,U,1118
97,02/05/2024,W,2018
97,02/06/2024,W,2059
97,02/07/2024,W,2185
97,02/08/2024,W,2208
97,02/09/2024,W,2207
97,02/10/2024,A,1351
97,02/11/2024,U,1182
97,02/12/2024,W,2233
97,02/13/2024,W,2281
97,02/14/2024,W,2192
97,02/15/2024,W,2143
97,02/16/2024,W,2028
97,02/17/2024,A,1546
97,02/18/2024,U,1153
97,02/19/2024,W,1862
97,02/20/2024,W,2219
97,02/21/2024,W,2316
97,02/22/2024,W,2037
97,02/23/2024,W,2144
97,02/24/2024,A,1615
97,02/25/2024,U,1198
97,02/26/2024,W,2231
97,02/27/2024,W,2168
97,02/28/2024,W,1970
97,02/29/2024,W,2204
J14,02/01/2024,W,7918
J14,02/02/2024,W,5509
J14,02/03/2024,A,3253
J14,02/04/2024,U,2399
J14,02/05/2024,W,5537
J14,02/06/2024,W,8102
J14,02/07/2024,W,6152
J14,02/08/2024,W,6525
J14,02/09/2024,W,5294
J14,02/10/2024,A,3450
J14,02/11/2024,U,2395
J14,02/12/2024,W,5175
J14,02/13/2024,W,8326
J14,02/14/2024,W,6296
J14,02/15/2024,W,7535
J14,02/16/2024,W,5113
J14,02/17/2024,A,3044
J14,02/18/2024,U,2468
J14,02/19/2024,W,3880
J14,02/20/2024,W,6067
J14,02/21/2024,W,5981
J14,02/22/2024,W,5543
J14,02/23/2024,W,4947
J14,02/24/2024,A,3110
J14,02/25/2024,U,2530
J14,02/26/2024,W,6417
J14,02/27/2024,W,5995
J14,02/28/2024,W,5949
J14,02/29/2024,W,5108
X4,02/01/2024,W,2991
X4,02/02/2024,W,2824
X4,02/05/2024,W,2933
X4,02/06/2024,W,3182
X4,02/07/2024,W,3132
X4,02/08/2024,W,3323
X4,02/09/2024,W,2355
X4,02/12/2024,W,2618
X4,02/13/2024,W,3237
X4,02/14/2024,W,2809
X4,02/15/2024,W,3167
X4,02/16/2024,W,2638
X4,02/19/2024,W,1612
X4,02/20/2024,W,3369
X4,02/21/2024,W,3231
X4,02/22/2024,W,3041
X4,02/23/2024,W,2691
X4,02/26/2024,W,3021
X4,02/27/2024,W,2800
X4,02/28/2024,W,2962
X4,02/29/2024,W,3198
X49,02/01/2024,W,4924
X49,02/02/2024,W,4809
X49,02/05/2024,W,4643
X49,02/06/2024,W,5474
X49,02/07/2024,W,5245
X49,02/08/2024,W,5466
X49,02/09/2024,W,3227
X49,02/12/2024,W,4790
X49,02/13/2024,W,5656
X49,02/14/2024,W,5299
X49,02/15/2024,W,5359
X49,02/16/2024,W,4570
X49,02/19/2024,W,2508
X49,02/20/2024,W,5189
X49,02/21/2024,W,5274
X49,02/22/2024,W,5262
X49,02/23/2024,W,4739
X49,02/26/2024,W,5337
X49,02/27/2024,W,5715
X49,02/28/2024,W,4927
X49,02/29/2024,W,5104
X9,02/01/2024,W,6713
X9,02/02/2024,W,6590
X9,02/05/2024,W,6135
X9,02/06/2024,W,6569
X9,02/07/2024,W,6549
X9,02/08/2024,W,6603
X9,02/09/2024,W,5624
X9,02/12/2024,W,5233
X9,02/13/2024,W,6506
X9,02/14/2024,W,5849
X9,02/15/2024,W,6151
X9,02/16/2024,W,5778
X9,02/19/2024,W,4012
X9,02/20/2024,W,6383
X9,02/21/2024,W,6360
X9,02/22/2024,W,6076
X9,02/23/2024,W,6244
X9,02/26/2024,W,6118
X9,02/27/2024,W,6465
X9,02/28/2024,W,5988
X9,02/29/2024,W,6364
1,03/01/2024,W,887
1,03/04/2024,W,939
1,03/05/2024,W,1294
1,03/06/2024,W,1340
1,03/07/2024,W,1328
1,03/08/2024,W,873
1,03/11/2024,W,1101
1,03/12/2024,W,1422
1,03/13/2024,W,1405
1,03/14/2024,W,1179
1,03/15/2024,W,787
1,03/18/2024,W,1011
1,03/19/2024,W,1433
1,03/20/2024,W,1383
1,03/21/2024,W,1295
1,03/22/2024,W,806
1,03/25/2024,W,815
1,03/26/2024,W,1121
1,03/27/2024,W,1110
1,03/28/2024,W,883
1,03/29/2024,W,729
100,03/01/2024,W,418
100,03/04/2024,W,402
100,03/05/2024,W,390
100,03/06/2024,W,424
100,03/07/2024,W,412
100,03/08/2024,W,361
100,03/11/2024,W,402
100,03/12/2024,W,437
100,03/13/2024,W,379
100,03/14/2024,W,320
100,03/15/2024,W,370
100,03/18/2024,W,412
100,03/19/2024,W,411
100,03/20/2024,W,412
100,03/21/2024,W,433
100,03/22/2024,W,315
100,03/25/2024,W,256
100,03/26/2024,W,249
100,03/27/2024,W,309
100,03/28/2024,W,273
100,03/29/2024,W,294
1001,03/01/2024,W,8
1001,03/02/2024,A,114
1001,03/03/2024,U,10
1001,03/04/2024,W,9
1001,03/05/2024,W,10
1001,03/06/2024,W,7
1001,03/07/2024,W,11
1001,03/08/2024,W,14
1001,03/09/2024,A,13
1001,03/10/2024,U,7
1001,03/11/2024,W,266
1001,03/12/2024,W,89
1001,03/13/2024,W,41
1001,03/14/2024,W,28
1001,03/15/2024,W,27
1001,03/16/2024,A,12
1001,03/17/2024,U,345
1001,03/18/2024,W,6
1001,03/19/2024,W,8
1001,03/20/2024,W,86
1001,03/21/2024,W,11
1001,03/22/2024,W,26
1001,03/23/2024,A,2350
1001,03/24/2024,U,2216
1001,03/25/2024,W,72
1001,03/26/2024,W,52
1001,03/27/2024,W,30
1001,03/28/2024,W,36
1001,03/29/2024,W,18
1001,03/30/2024,A,3
1001,03/31/2024,U,1
103,03/01/2024,W,1493
103,03/02/2024,A,858
103,03/03/2024,U,778
103,03/04/2024,W,1301
103,03/05/2024,W,1374
103,03/06/2024,W,1468
103,03/07/2024,W,1551
103,03/08/2024,W,1482
103,03/09/2024,A,735
103,03/10/2024,U,580
103,03/11/2024,W,1482
103,03/12/2024,W,1565
103,03/13/2024,W,1520
103,03/14/2024,W,1416
103,03/15/2024,W,1701
103,03/16/2024,A,717
103,03/17/2024,U,1032
103,03/18/2024,W,1409
103,03/19/2024,W,1595
103,03/20/2024,W,1566
103,03/21/2024,W,1501
103,03/22/2024,W,1032
103,03/23/2024,A,869
103,03/24/2024,U,329
103,03/25/2024,W,2103
103,03/26/2024,W,1237
103,03/27/2024,W,1092
103,03/28/2024,W,1066
103,03/29/2024,W,1036
103,03/30/2024,A,747
103,03/31/2024,U,585
106,03/01/2024,W,805
106,03/02/2024,A,275
106,03/03/2024,U,225
106,03/04/2024,W,886
106,03/05/2024,W,872
106,03/06/2024,W,893
106,03/07/2024,W,746
106,03/08/2024,W,652
106,03/09/2024,A,262
106,03/10/2024,U,224
106,03/11/2024,W,755
106,03/12/2024,W,970
106,03/13/2024,W,876
106,03/14/2024,W,699
106,03/15/2024,W,842
106,03/16/2024,A,325
106,03/17/2024,U,199
106,03/18/2024,W,834
106,03/19/2024,W,956
106,03/20/2024,W,789
106,03/21/2024,W,870
106,03/22/2024,W,668
106,03/23/2024,A,240
106,03/24/2024,U,189
106,03/25/2024,W,424
106,03/26/2024,W,557
106,03/27/2024,W,483
106,03/28/2024,W,386
106,03/29/2024,W,504
106,03/30/2024,A,232
106,03/31/2024,U,1042
108,03/01/2024,W,701
108,03/04/2024,W,685
108,03/05/2024,W,649
108,03/06/2024,W,645
108,03/07/2024,W,861
108,03/08/2024,W,678
108,03/11/2024,W,671
108,03/12/2024,W,750
108,03/13/2024,W,655
108,03/14/2024,W,761
108,03/15/2024,W,708
108,03/18/2024,W,731
108,03/19/2024,W,692
108,03/20/2024,W,704
108,03/21/2024,W,910
108,03/22/2024,W,428
108,03/25/2024,W,869
108,03/26/2024,W,594
108,03/27/2024,W,464
108,03/28/2024,W,452
108,03/29/2024,W,488
11,03/01/2024,W,1298
11,03/02/2024,A,792
11,03/03/2024,U,549
11,03/04/2024,W,1407
11,03/05/2024,W,1464
11,03/06/2024,W,1319
11,03/07/2024,W,1433
11,03/08/2024,W,1160
11,03/09/2024,A,741
11,03/10/2024,U,465
11,03/11/2024,W,1529
11,03/12/2024,W,1467
11,03/13/2024,W,1342
11,03/14/2024,W,1337
11,03/15/2024,W,1235
11,03/16/2024,A,812
11,03/17/2024,U,257
11,03/18/2024,W,1215
11,03/19/2024,W,1540
11,03/20/2024,W,1165
11,03/21/2024,W,1484
11,03/22/2024,W,1127
11,03/23/2024,A,652
11,03/24/2024,U,483
11,03/25/2024,W,1248
11,03/26/2024,W,1181
11,03/27/2024,W,1198
11,03/28/2024,W,1142
11,03/29/2024,W,876
11,03/30/2024,A,338
11,03/31/2024,U,451
111,03/01/2024,W,2182
111,03/02/2024,A,1240
111,03/03/2024,U,1275
111,03/04/2024,W,2136
111,03/05/2024,W,2009
111,03/06/2024,W,2194
111,03/07/2024,W,1965
111,03/08/2024,W,1945
111,03/09/2024,A,1256
111,03/10/2024,U,1251
111,03/11/2024,W,1998
111,03/12/2024,W,2148
111,03/13/2024,W,2116
111,03/14/2024,W,1766
111,03/15/2024,W,2119
111,03/16/2024,A,1311
111,03/17/2024,U,819
111,03/18/2024,W,1796
111,03/19/2024,W,2179
111,03/20/2024,W,1972
111,03/21/2024,W,2101
111,03/22/2024,W,1518
111,03/23/2024,A,962
111,03/24/2024,U,807
111,03/25/2024,W,1410
111,03/26/2024,W,1663
111,03/27/2024,W,1249
111,03/28/2024,W,1605
111,03/29/2024,W,1379
111,03/30/2024,A,1017
111,03/31/2024,U,843
111A,03/01/2024,W,237
111A,03/02/2024,A,179
111A,03/03/2024,U,222
111A,03/04/2024,W,238
111A,03/05/2024,W,200
111A,03/06/2024,W,245
111A,03/07/2024,W,237
111A,03/08/2024,W,186
111A,03/09/2024,A,221
111A,03/10/2024,U,148
111A,03/11/2024,W,233
111A,03/12/2024,W,262
111A,03/13/2024,W,226
111A,03/14/2024,W,171
111A,03/15/2024,W,243
111A,03/16/2024,A,164
111A,03/17/2024,U,141
111A,03/18/2024,W,228
111A,03/19/2024,W,228
111A,03/20/2024,W,170
111A,03/21/2024,W,187
111A,03/22/2024,W,202
111A,03/23/2024,A,170
111A,03/24/2024,U,156
111A,03/25/2024,W,175
111A,03/26/2024,W,97
111A,03/27/2024,W,219
111A,03/28/2024,W,209
111A,03/29/2024,W,206
111A,03/30/2024,A,240
